report_id,org_name,org_email,date_debut,date_fin,domaine,adkim,aspf,p,sp,pct,fichier,traite_le,cle
demo-googlecom-20260905-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-05 00:00:00,2026-09-05 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260905-laiterie.xml,2026-09-06 07:59:59,google.com|demo-googlecom-20260905-laiterie
demo-enterpriseoutlook-20260905-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-05 00:00:00,2026-09-05 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260905-laiterie.xml,2026-09-06 07:59:59,enterprise outlook|demo-enterpriseoutlook-20260905-laiterie
demo-yahoo-20260905-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-05 00:00:00,2026-09-05 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260905-laiterie.xml,2026-09-06 07:59:59,yahoo|demo-yahoo-20260905-laiterie
demo-mimecast-20260905-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-05 00:00:00,2026-09-05 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260905-laiterie.xml,2026-09-06 07:59:59,mimecast|demo-mimecast-20260905-laiterie
demo-amazonses-20260905-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-05 00:00:00,2026-09-05 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260905-laiterie.xml,2026-09-06 07:59:59,amazon-ses|demo-amazonses-20260905-laiterie
demo-googlecom-20260905-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-05 00:00:00,2026-09-05 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260905-boutique-laiterie.xml,2026-09-06 07:59:59,google.com|demo-googlecom-20260905-boutique-laiterie
demo-enterpriseoutlook-20260905-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-05 00:00:00,2026-09-05 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260905-boutique-laiterie.xml,2026-09-06 07:59:59,enterprise outlook|demo-enterpriseoutlook-20260905-boutique-laiterie
demo-mimecast-20260905-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-05 00:00:00,2026-09-05 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260905-boutique-laiterie.xml,2026-09-06 07:59:59,mimecast|demo-mimecast-20260905-boutique-laiterie
demo-amazonses-20260905-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-05 00:00:00,2026-09-05 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260905-boutique-laiterie.xml,2026-09-06 07:59:59,amazon-ses|demo-amazonses-20260905-boutique-laiterie
demo-googlecom-20260906-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-06 00:00:00,2026-09-06 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260906-laiterie.xml,2026-09-07 06:59:59,google.com|demo-googlecom-20260906-laiterie
demo-enterpriseoutlook-20260906-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-06 00:00:00,2026-09-06 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260906-laiterie.xml,2026-09-07 06:59:59,enterprise outlook|demo-enterpriseoutlook-20260906-laiterie
demo-yahoo-20260906-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-06 00:00:00,2026-09-06 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260906-laiterie.xml,2026-09-07 06:59:59,yahoo|demo-yahoo-20260906-laiterie
demo-mimecast-20260906-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-06 00:00:00,2026-09-06 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260906-laiterie.xml,2026-09-07 06:59:59,mimecast|demo-mimecast-20260906-laiterie
demo-amazonses-20260906-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-06 00:00:00,2026-09-06 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260906-laiterie.xml,2026-09-07 06:59:59,amazon-ses|demo-amazonses-20260906-laiterie
demo-googlecom-20260906-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-06 00:00:00,2026-09-06 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260906-boutique-laiterie.xml,2026-09-07 06:59:59,google.com|demo-googlecom-20260906-boutique-laiterie
demo-enterpriseoutlook-20260906-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-06 00:00:00,2026-09-06 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260906-boutique-laiterie.xml,2026-09-07 06:59:59,enterprise outlook|demo-enterpriseoutlook-20260906-boutique-laiterie
demo-yahoo-20260906-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-06 00:00:00,2026-09-06 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260906-boutique-laiterie.xml,2026-09-07 06:59:59,yahoo|demo-yahoo-20260906-boutique-laiterie
demo-googlecom-20260907-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-07 00:00:00,2026-09-07 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260907-laiterie.xml,2026-09-08 04:59:59,google.com|demo-googlecom-20260907-laiterie
demo-enterpriseoutlook-20260907-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-07 00:00:00,2026-09-07 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260907-laiterie.xml,2026-09-08 04:59:59,enterprise outlook|demo-enterpriseoutlook-20260907-laiterie
demo-yahoo-20260907-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-07 00:00:00,2026-09-07 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260907-laiterie.xml,2026-09-08 04:59:59,yahoo|demo-yahoo-20260907-laiterie
demo-mimecast-20260907-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-07 00:00:00,2026-09-07 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260907-laiterie.xml,2026-09-08 04:59:59,mimecast|demo-mimecast-20260907-laiterie
demo-amazonses-20260907-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-07 00:00:00,2026-09-07 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260907-laiterie.xml,2026-09-08 04:59:59,amazon-ses|demo-amazonses-20260907-laiterie
demo-googlecom-20260907-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-07 00:00:00,2026-09-07 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260907-boutique-laiterie.xml,2026-09-08 04:59:59,google.com|demo-googlecom-20260907-boutique-laiterie
demo-enterpriseoutlook-20260907-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-07 00:00:00,2026-09-07 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260907-boutique-laiterie.xml,2026-09-08 04:59:59,enterprise outlook|demo-enterpriseoutlook-20260907-boutique-laiterie
demo-yahoo-20260907-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-07 00:00:00,2026-09-07 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260907-boutique-laiterie.xml,2026-09-08 04:59:59,yahoo|demo-yahoo-20260907-boutique-laiterie
demo-mimecast-20260907-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-07 00:00:00,2026-09-07 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260907-boutique-laiterie.xml,2026-09-08 04:59:59,mimecast|demo-mimecast-20260907-boutique-laiterie
demo-amazonses-20260907-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-07 00:00:00,2026-09-07 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260907-boutique-laiterie.xml,2026-09-08 04:59:59,amazon-ses|demo-amazonses-20260907-boutique-laiterie
demo-googlecom-20260908-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-08 00:00:00,2026-09-08 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260908-laiterie.xml,2026-09-09 08:59:59,google.com|demo-googlecom-20260908-laiterie
demo-enterpriseoutlook-20260908-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-08 00:00:00,2026-09-08 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260908-laiterie.xml,2026-09-09 08:59:59,enterprise outlook|demo-enterpriseoutlook-20260908-laiterie
demo-yahoo-20260908-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-08 00:00:00,2026-09-08 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260908-laiterie.xml,2026-09-09 08:59:59,yahoo|demo-yahoo-20260908-laiterie
demo-mimecast-20260908-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-08 00:00:00,2026-09-08 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260908-laiterie.xml,2026-09-09 08:59:59,mimecast|demo-mimecast-20260908-laiterie
demo-amazonses-20260908-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-08 00:00:00,2026-09-08 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260908-laiterie.xml,2026-09-09 08:59:59,amazon-ses|demo-amazonses-20260908-laiterie
demo-enterpriseoutlook-20260908-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-08 00:00:00,2026-09-08 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260908-boutique-laiterie.xml,2026-09-09 08:59:59,enterprise outlook|demo-enterpriseoutlook-20260908-boutique-laiterie
demo-yahoo-20260908-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-08 00:00:00,2026-09-08 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260908-boutique-laiterie.xml,2026-09-09 08:59:59,yahoo|demo-yahoo-20260908-boutique-laiterie
demo-mimecast-20260908-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-08 00:00:00,2026-09-08 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260908-boutique-laiterie.xml,2026-09-09 08:59:59,mimecast|demo-mimecast-20260908-boutique-laiterie
demo-googlecom-20260909-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-09 00:00:00,2026-09-09 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260909-laiterie.xml,2026-09-10 05:59:59,google.com|demo-googlecom-20260909-laiterie
demo-enterpriseoutlook-20260909-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-09 00:00:00,2026-09-09 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260909-laiterie.xml,2026-09-10 05:59:59,enterprise outlook|demo-enterpriseoutlook-20260909-laiterie
demo-yahoo-20260909-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-09 00:00:00,2026-09-09 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260909-laiterie.xml,2026-09-10 05:59:59,yahoo|demo-yahoo-20260909-laiterie
demo-mimecast-20260909-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-09 00:00:00,2026-09-09 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260909-laiterie.xml,2026-09-10 05:59:59,mimecast|demo-mimecast-20260909-laiterie
demo-amazonses-20260909-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-09 00:00:00,2026-09-09 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260909-laiterie.xml,2026-09-10 05:59:59,amazon-ses|demo-amazonses-20260909-laiterie
demo-enterpriseoutlook-20260909-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-09 00:00:00,2026-09-09 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260909-boutique-laiterie.xml,2026-09-10 05:59:59,enterprise outlook|demo-enterpriseoutlook-20260909-boutique-laiterie
demo-yahoo-20260909-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-09 00:00:00,2026-09-09 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260909-boutique-laiterie.xml,2026-09-10 05:59:59,yahoo|demo-yahoo-20260909-boutique-laiterie
demo-mimecast-20260909-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-09 00:00:00,2026-09-09 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260909-boutique-laiterie.xml,2026-09-10 05:59:59,mimecast|demo-mimecast-20260909-boutique-laiterie
demo-amazonses-20260909-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-09 00:00:00,2026-09-09 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260909-boutique-laiterie.xml,2026-09-10 05:59:59,amazon-ses|demo-amazonses-20260909-boutique-laiterie
demo-googlecom-20260910-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-10 00:00:00,2026-09-10 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260910-laiterie.xml,2026-09-11 07:59:59,google.com|demo-googlecom-20260910-laiterie
demo-enterpriseoutlook-20260910-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-10 00:00:00,2026-09-10 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260910-laiterie.xml,2026-09-11 07:59:59,enterprise outlook|demo-enterpriseoutlook-20260910-laiterie
demo-yahoo-20260910-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-10 00:00:00,2026-09-10 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260910-laiterie.xml,2026-09-11 07:59:59,yahoo|demo-yahoo-20260910-laiterie
demo-mimecast-20260910-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-10 00:00:00,2026-09-10 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260910-laiterie.xml,2026-09-11 07:59:59,mimecast|demo-mimecast-20260910-laiterie
demo-amazonses-20260910-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-10 00:00:00,2026-09-10 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260910-laiterie.xml,2026-09-11 07:59:59,amazon-ses|demo-amazonses-20260910-laiterie
demo-googlecom-20260910-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-10 00:00:00,2026-09-10 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260910-boutique-laiterie.xml,2026-09-11 07:59:59,google.com|demo-googlecom-20260910-boutique-laiterie
demo-mimecast-20260910-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-10 00:00:00,2026-09-10 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260910-boutique-laiterie.xml,2026-09-11 07:59:59,mimecast|demo-mimecast-20260910-boutique-laiterie
demo-googlecom-20260911-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-11 00:00:00,2026-09-11 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260911-laiterie.xml,2026-09-12 08:59:59,google.com|demo-googlecom-20260911-laiterie
demo-enterpriseoutlook-20260911-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-11 00:00:00,2026-09-11 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260911-laiterie.xml,2026-09-12 08:59:59,enterprise outlook|demo-enterpriseoutlook-20260911-laiterie
demo-yahoo-20260911-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-11 00:00:00,2026-09-11 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260911-laiterie.xml,2026-09-12 08:59:59,yahoo|demo-yahoo-20260911-laiterie
demo-mimecast-20260911-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-11 00:00:00,2026-09-11 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260911-laiterie.xml,2026-09-12 08:59:59,mimecast|demo-mimecast-20260911-laiterie
demo-amazonses-20260911-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-11 00:00:00,2026-09-11 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260911-laiterie.xml,2026-09-12 08:59:59,amazon-ses|demo-amazonses-20260911-laiterie
demo-enterpriseoutlook-20260911-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-11 00:00:00,2026-09-11 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260911-boutique-laiterie.xml,2026-09-12 08:59:59,enterprise outlook|demo-enterpriseoutlook-20260911-boutique-laiterie
demo-yahoo-20260911-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-11 00:00:00,2026-09-11 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260911-boutique-laiterie.xml,2026-09-12 08:59:59,yahoo|demo-yahoo-20260911-boutique-laiterie
demo-amazonses-20260911-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-11 00:00:00,2026-09-11 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260911-boutique-laiterie.xml,2026-09-12 08:59:59,amazon-ses|demo-amazonses-20260911-boutique-laiterie
demo-googlecom-20260912-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-12 00:00:00,2026-09-12 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260912-laiterie.xml,2026-09-13 05:59:59,google.com|demo-googlecom-20260912-laiterie
demo-enterpriseoutlook-20260912-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-12 00:00:00,2026-09-12 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260912-laiterie.xml,2026-09-13 05:59:59,enterprise outlook|demo-enterpriseoutlook-20260912-laiterie
demo-yahoo-20260912-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-12 00:00:00,2026-09-12 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260912-laiterie.xml,2026-09-13 05:59:59,yahoo|demo-yahoo-20260912-laiterie
demo-mimecast-20260912-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-12 00:00:00,2026-09-12 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260912-laiterie.xml,2026-09-13 05:59:59,mimecast|demo-mimecast-20260912-laiterie
demo-amazonses-20260912-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-12 00:00:00,2026-09-12 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260912-laiterie.xml,2026-09-13 05:59:59,amazon-ses|demo-amazonses-20260912-laiterie
demo-googlecom-20260912-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-12 00:00:00,2026-09-12 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260912-boutique-laiterie.xml,2026-09-13 05:59:59,google.com|demo-googlecom-20260912-boutique-laiterie
demo-enterpriseoutlook-20260912-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-12 00:00:00,2026-09-12 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260912-boutique-laiterie.xml,2026-09-13 05:59:59,enterprise outlook|demo-enterpriseoutlook-20260912-boutique-laiterie
demo-mimecast-20260912-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-12 00:00:00,2026-09-12 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260912-boutique-laiterie.xml,2026-09-13 05:59:59,mimecast|demo-mimecast-20260912-boutique-laiterie
demo-amazonses-20260912-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-12 00:00:00,2026-09-12 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260912-boutique-laiterie.xml,2026-09-13 05:59:59,amazon-ses|demo-amazonses-20260912-boutique-laiterie
demo-googlecom-20260913-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-13 00:00:00,2026-09-13 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260913-laiterie.xml,2026-09-14 02:59:59,google.com|demo-googlecom-20260913-laiterie
demo-enterpriseoutlook-20260913-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-13 00:00:00,2026-09-13 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260913-laiterie.xml,2026-09-14 02:59:59,enterprise outlook|demo-enterpriseoutlook-20260913-laiterie
demo-yahoo-20260913-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-13 00:00:00,2026-09-13 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260913-laiterie.xml,2026-09-14 02:59:59,yahoo|demo-yahoo-20260913-laiterie
demo-mimecast-20260913-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-13 00:00:00,2026-09-13 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260913-laiterie.xml,2026-09-14 02:59:59,mimecast|demo-mimecast-20260913-laiterie
demo-amazonses-20260913-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-13 00:00:00,2026-09-13 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260913-laiterie.xml,2026-09-14 02:59:59,amazon-ses|demo-amazonses-20260913-laiterie
demo-googlecom-20260913-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-13 00:00:00,2026-09-13 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260913-boutique-laiterie.xml,2026-09-14 02:59:59,google.com|demo-googlecom-20260913-boutique-laiterie
demo-yahoo-20260913-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-13 00:00:00,2026-09-13 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260913-boutique-laiterie.xml,2026-09-14 02:59:59,yahoo|demo-yahoo-20260913-boutique-laiterie
demo-amazonses-20260913-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-13 00:00:00,2026-09-13 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260913-boutique-laiterie.xml,2026-09-14 02:59:59,amazon-ses|demo-amazonses-20260913-boutique-laiterie
demo-googlecom-20260914-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-14 00:00:00,2026-09-14 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260914-laiterie.xml,2026-09-15 06:59:59,google.com|demo-googlecom-20260914-laiterie
demo-enterpriseoutlook-20260914-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-14 00:00:00,2026-09-14 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260914-laiterie.xml,2026-09-15 06:59:59,enterprise outlook|demo-enterpriseoutlook-20260914-laiterie
demo-yahoo-20260914-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-14 00:00:00,2026-09-14 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260914-laiterie.xml,2026-09-15 06:59:59,yahoo|demo-yahoo-20260914-laiterie
demo-mimecast-20260914-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-14 00:00:00,2026-09-14 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260914-laiterie.xml,2026-09-15 06:59:59,mimecast|demo-mimecast-20260914-laiterie
demo-amazonses-20260914-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-14 00:00:00,2026-09-14 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260914-laiterie.xml,2026-09-15 06:59:59,amazon-ses|demo-amazonses-20260914-laiterie
demo-googlecom-20260914-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-14 00:00:00,2026-09-14 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260914-boutique-laiterie.xml,2026-09-15 06:59:59,google.com|demo-googlecom-20260914-boutique-laiterie
demo-enterpriseoutlook-20260914-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-14 00:00:00,2026-09-14 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260914-boutique-laiterie.xml,2026-09-15 06:59:59,enterprise outlook|demo-enterpriseoutlook-20260914-boutique-laiterie
demo-yahoo-20260914-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-14 00:00:00,2026-09-14 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260914-boutique-laiterie.xml,2026-09-15 06:59:59,yahoo|demo-yahoo-20260914-boutique-laiterie
demo-mimecast-20260914-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-14 00:00:00,2026-09-14 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260914-boutique-laiterie.xml,2026-09-15 06:59:59,mimecast|demo-mimecast-20260914-boutique-laiterie
demo-amazonses-20260914-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-14 00:00:00,2026-09-14 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260914-boutique-laiterie.xml,2026-09-15 06:59:59,amazon-ses|demo-amazonses-20260914-boutique-laiterie
demo-googlecom-20260915-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-15 00:00:00,2026-09-15 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260915-laiterie.xml,2026-09-16 04:59:59,google.com|demo-googlecom-20260915-laiterie
demo-enterpriseoutlook-20260915-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-15 00:00:00,2026-09-15 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260915-laiterie.xml,2026-09-16 04:59:59,enterprise outlook|demo-enterpriseoutlook-20260915-laiterie
demo-yahoo-20260915-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-15 00:00:00,2026-09-15 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260915-laiterie.xml,2026-09-16 04:59:59,yahoo|demo-yahoo-20260915-laiterie
demo-mimecast-20260915-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-15 00:00:00,2026-09-15 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260915-laiterie.xml,2026-09-16 04:59:59,mimecast|demo-mimecast-20260915-laiterie
demo-amazonses-20260915-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-15 00:00:00,2026-09-15 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260915-laiterie.xml,2026-09-16 04:59:59,amazon-ses|demo-amazonses-20260915-laiterie
demo-googlecom-20260915-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-15 00:00:00,2026-09-15 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260915-boutique-laiterie.xml,2026-09-16 04:59:59,google.com|demo-googlecom-20260915-boutique-laiterie
