report_id,domaine,source_ip,count,disposition,dkim_eval,spf_eval,header_from,envelope_from,dkim_domaines,dkim_resultats,spf_domaines,spf_resultats,cle,dkim_diag
demo-googlecom-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.11,27,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260829-boutique-laiterie,DKIM valide
demo-googlecom-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.12,22,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260829-boutique-laiterie,DKIM valide
demo-googlecom-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.13,21,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260829-boutique-laiterie,DKIM valide
demo-googlecom-20260829-boutique-laiterie,boutique-laiterie.example,192.0.2.50,5,none,pass,fail,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,fail,google.com|demo-googlecom-20260829-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.10,13,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260829-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.11,13,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260829-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.12,8,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260829-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.13,9,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260829-boutique-laiterie,DKIM valide
demo-mimecast-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.10,5,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260829-boutique-laiterie,DKIM valide
demo-mimecast-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.11,5,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260829-boutique-laiterie,DKIM valide
demo-mimecast-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.12,5,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260829-boutique-laiterie,DKIM valide
demo-mimecast-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.13,4,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260829-boutique-laiterie,DKIM valide
demo-mimecast-20260829-boutique-laiterie,boutique-laiterie.example,192.0.2.50,4,none,pass,fail,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,fail,mimecast|demo-mimecast-20260829-boutique-laiterie,DKIM valide
demo-amazonses-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.10,2,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,,,boutique-laiterie.example,pass,amazon-ses|demo-amazonses-20260829-boutique-laiterie,DKIM non renseigné
demo-amazonses-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.11,2,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,,,boutique-laiterie.example,pass,amazon-ses|demo-amazonses-20260829-boutique-laiterie,DKIM non renseigné
demo-amazonses-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.12,2,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,,,boutique-laiterie.example,pass,amazon-ses|demo-amazonses-20260829-boutique-laiterie,DKIM non renseigné
demo-amazonses-20260829-boutique-laiterie,boutique-laiterie.example,203.0.113.13,3,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,,,boutique-laiterie.example,pass,amazon-ses|demo-amazonses-20260829-boutique-laiterie,DKIM non renseigné
demo-googlecom-20260830-laiterie,laiterie.example,203.0.113.10,192,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260830-laiterie,DKIM valide
demo-googlecom-20260830-laiterie,laiterie.example,203.0.113.11,230,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260830-laiterie,DKIM valide
demo-googlecom-20260830-laiterie,laiterie.example,203.0.113.12,173,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260830-laiterie,DKIM valide
demo-googlecom-20260830-laiterie,laiterie.example,203.0.113.13,207,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,203.0.113.10,74,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,203.0.113.11,83,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,203.0.113.12,59,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,203.0.113.13,68,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,198.51.100.20,27,none,pass,fail,laiterie.example,bounce.lettre-pro.example,laiterie.example,pass,bounce.lettre-pro.example,pass,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,192.0.2.50,4,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM valide
demo-enterpriseoutlook-20260830-laiterie,laiterie.example,192.0.2.81,7,reject,fail,fail,laiterie.example,laiterie.example,laiterie.example,fail,laiterie.example,fail,enterprise outlook|demo-enterpriseoutlook-20260830-laiterie,DKIM cassé
demo-yahoo-20260830-laiterie,laiterie.example,203.0.113.10,42,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260830-laiterie,DKIM valide
demo-yahoo-20260830-laiterie,laiterie.example,203.0.113.11,44,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260830-laiterie,DKIM valide
demo-yahoo-20260830-laiterie,laiterie.example,203.0.113.12,36,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260830-laiterie,DKIM valide
demo-yahoo-20260830-laiterie,laiterie.example,203.0.113.13,41,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260830-laiterie,DKIM valide
demo-yahoo-20260830-laiterie,laiterie.example,198.51.100.20,16,none,pass,fail,laiterie.example,bounce.lettre-pro.example,laiterie.example,pass,bounce.lettre-pro.example,pass,yahoo|demo-yahoo-20260830-laiterie,DKIM valide
demo-yahoo-20260830-laiterie,laiterie.example,192.0.2.50,5,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,yahoo|demo-yahoo-20260830-laiterie,DKIM valide
demo-mimecast-20260830-laiterie,laiterie.example,203.0.113.10,37,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260830-laiterie,DKIM valide
demo-mimecast-20260830-laiterie,laiterie.example,203.0.113.11,34,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260830-laiterie,DKIM valide
demo-mimecast-20260830-laiterie,laiterie.example,203.0.113.12,41,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260830-laiterie,DKIM valide
demo-mimecast-20260830-laiterie,laiterie.example,203.0.113.13,31,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260830-laiterie,DKIM valide
demo-mimecast-20260830-laiterie,laiterie.example,192.0.2.50,1,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,mimecast|demo-mimecast-20260830-laiterie,DKIM valide
demo-mimecast-20260830-laiterie,laiterie.example,192.0.2.81,6,reject,fail,fail,laiterie.example,laiterie.example,laiterie.example,fail,laiterie.example,fail,mimecast|demo-mimecast-20260830-laiterie,DKIM cassé
demo-amazonses-20260830-laiterie,laiterie.example,203.0.113.10,19,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260830-laiterie,DKIM non renseigné
demo-amazonses-20260830-laiterie,laiterie.example,203.0.113.11,22,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260830-laiterie,DKIM non renseigné
demo-amazonses-20260830-laiterie,laiterie.example,203.0.113.12,21,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260830-laiterie,DKIM non renseigné
demo-amazonses-20260830-laiterie,laiterie.example,203.0.113.13,21,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260830-laiterie,DKIM non renseigné
demo-amazonses-20260830-laiterie,laiterie.example,192.0.2.50,1,none,pass,fail,laiterie.example,laiterie.example,,,laiterie.example,fail,amazon-ses|demo-amazonses-20260830-laiterie,DKIM non renseigné
demo-amazonses-20260830-laiterie,laiterie.example,192.0.2.120,1,reject,fail,fail,laiterie.example,laiterie.example,,,laiterie.example,fail,amazon-ses|demo-amazonses-20260830-laiterie,DKIM non renseigné
demo-googlecom-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.10,34,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260830-boutique-laiterie,DKIM valide
demo-googlecom-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.11,25,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260830-boutique-laiterie,DKIM valide
demo-googlecom-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.12,24,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260830-boutique-laiterie,DKIM valide
demo-googlecom-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.13,29,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260830-boutique-laiterie,DKIM valide
demo-googlecom-20260830-boutique-laiterie,boutique-laiterie.example,192.0.2.50,3,none,pass,fail,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,fail,google.com|demo-googlecom-20260830-boutique-laiterie,DKIM valide
demo-googlecom-20260830-boutique-laiterie,boutique-laiterie.example,198.51.100.60,7,quarantine,fail,fail,boutique-laiterie.example,crm-saas.example,crm-saas.example,pass,crm-saas.example,pass,google.com|demo-googlecom-20260830-boutique-laiterie,DKIM d'un tiers
demo-mimecast-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.10,6,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260830-boutique-laiterie,DKIM valide
demo-mimecast-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.11,6,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260830-boutique-laiterie,DKIM valide
demo-mimecast-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.12,5,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260830-boutique-laiterie,DKIM valide
demo-mimecast-20260830-boutique-laiterie,boutique-laiterie.example,203.0.113.13,4,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,mimecast|demo-mimecast-20260830-boutique-laiterie,DKIM valide
demo-mimecast-20260830-boutique-laiterie,boutique-laiterie.example,192.0.2.50,6,none,pass,fail,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,fail,mimecast|demo-mimecast-20260830-boutique-laiterie,DKIM valide
demo-mimecast-20260830-boutique-laiterie,boutique-laiterie.example,192.0.2.80,2,quarantine,fail,fail,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,fail,boutique-laiterie.example,fail,mimecast|demo-mimecast-20260830-boutique-laiterie,DKIM cassé
demo-googlecom-20260831-laiterie,laiterie.example,203.0.113.10,201,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260831-laiterie,DKIM valide
demo-googlecom-20260831-laiterie,laiterie.example,203.0.113.11,221,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260831-laiterie,DKIM valide
demo-googlecom-20260831-laiterie,laiterie.example,203.0.113.12,240,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260831-laiterie,DKIM valide
demo-googlecom-20260831-laiterie,laiterie.example,203.0.113.13,199,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260831-laiterie,DKIM valide
demo-googlecom-20260831-laiterie,laiterie.example,198.51.100.20,73,none,pass,fail,laiterie.example,bounce.lettre-pro.example,laiterie.example,pass,bounce.lettre-pro.example,pass,google.com|demo-googlecom-20260831-laiterie,DKIM valide
demo-googlecom-20260831-laiterie,laiterie.example,192.0.2.50,3,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,google.com|demo-googlecom-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,203.0.113.10,50,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,203.0.113.11,68,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,203.0.113.12,84,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,203.0.113.13,75,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,198.51.100.20,34,none,pass,fail,laiterie.example,bounce.lettre-pro.example,laiterie.example,pass,bounce.lettre-pro.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,192.0.2.50,2,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-laiterie,laiterie.example,192.0.2.81,6,reject,fail,fail,laiterie.example,laiterie.example,laiterie.example,fail,laiterie.example,fail,enterprise outlook|demo-enterpriseoutlook-20260831-laiterie,DKIM cassé
demo-yahoo-20260831-laiterie,laiterie.example,203.0.113.10,34,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260831-laiterie,DKIM valide
demo-yahoo-20260831-laiterie,laiterie.example,203.0.113.11,40,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260831-laiterie,DKIM valide
demo-yahoo-20260831-laiterie,laiterie.example,203.0.113.12,26,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260831-laiterie,DKIM valide
demo-yahoo-20260831-laiterie,laiterie.example,203.0.113.13,34,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260831-laiterie,DKIM valide
demo-mimecast-20260831-laiterie,laiterie.example,203.0.113.10,44,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260831-laiterie,DKIM valide
demo-mimecast-20260831-laiterie,laiterie.example,203.0.113.11,25,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260831-laiterie,DKIM valide
demo-mimecast-20260831-laiterie,laiterie.example,203.0.113.12,34,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260831-laiterie,DKIM valide
demo-mimecast-20260831-laiterie,laiterie.example,203.0.113.13,44,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260831-laiterie,DKIM valide
demo-mimecast-20260831-laiterie,laiterie.example,192.0.2.50,4,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,mimecast|demo-mimecast-20260831-laiterie,DKIM valide
demo-mimecast-20260831-laiterie,laiterie.example,192.0.2.81,4,reject,fail,fail,laiterie.example,laiterie.example,laiterie.example,fail,laiterie.example,fail,mimecast|demo-mimecast-20260831-laiterie,DKIM cassé
demo-amazonses-20260831-laiterie,laiterie.example,203.0.113.10,21,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260831-laiterie,DKIM non renseigné
demo-amazonses-20260831-laiterie,laiterie.example,203.0.113.11,16,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260831-laiterie,DKIM non renseigné
demo-amazonses-20260831-laiterie,laiterie.example,203.0.113.12,22,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260831-laiterie,DKIM non renseigné
demo-amazonses-20260831-laiterie,laiterie.example,203.0.113.13,13,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260831-laiterie,DKIM non renseigné
demo-googlecom-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.10,24,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260831-boutique-laiterie,DKIM valide
demo-googlecom-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.11,32,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260831-boutique-laiterie,DKIM valide
demo-googlecom-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.12,33,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260831-boutique-laiterie,DKIM valide
demo-googlecom-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.13,27,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,google.com|demo-googlecom-20260831-boutique-laiterie,DKIM valide
demo-googlecom-20260831-boutique-laiterie,boutique-laiterie.example,198.51.100.60,3,quarantine,fail,fail,boutique-laiterie.example,crm-saas.example,crm-saas.example,pass,crm-saas.example,pass,google.com|demo-googlecom-20260831-boutique-laiterie,DKIM d'un tiers
demo-enterpriseoutlook-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.10,9,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.11,11,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.12,11,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-boutique-laiterie,boutique-laiterie.example,203.0.113.13,13,none,pass,pass,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260831-boutique-laiterie,DKIM valide
demo-enterpriseoutlook-20260831-boutique-laiterie,boutique-laiterie.example,192.0.2.50,5,none,pass,fail,boutique-laiterie.example,boutique-laiterie.example,boutique-laiterie.example,pass,boutique-laiterie.example,fail,enterprise outlook|demo-enterpriseoutlook-20260831-boutique-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,203.0.113.10,156,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260901-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,203.0.113.11,139,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260901-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,203.0.113.12,155,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260901-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,203.0.113.13,183,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,google.com|demo-googlecom-20260901-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,198.51.100.20,85,none,pass,fail,laiterie.example,bounce.lettre-pro.example,laiterie.example,pass,bounce.lettre-pro.example,pass,google.com|demo-googlecom-20260901-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,192.0.2.50,2,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,google.com|demo-googlecom-20260901-laiterie,DKIM valide
demo-googlecom-20260901-laiterie,laiterie.example,198.51.100.203,2,reject,fail,fail,laiterie.example,,,,fraudeur.example,fail,google.com|demo-googlecom-20260901-laiterie,DKIM absent
demo-enterpriseoutlook-20260901-laiterie,laiterie.example,203.0.113.10,57,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260901-laiterie,DKIM valide
demo-enterpriseoutlook-20260901-laiterie,laiterie.example,203.0.113.11,52,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260901-laiterie,DKIM valide
demo-enterpriseoutlook-20260901-laiterie,laiterie.example,203.0.113.12,85,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260901-laiterie,DKIM valide
demo-enterpriseoutlook-20260901-laiterie,laiterie.example,203.0.113.13,63,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,enterprise outlook|demo-enterpriseoutlook-20260901-laiterie,DKIM valide
demo-enterpriseoutlook-20260901-laiterie,laiterie.example,192.0.2.50,4,none,pass,fail,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,fail,enterprise outlook|demo-enterpriseoutlook-20260901-laiterie,DKIM valide
demo-yahoo-20260901-laiterie,laiterie.example,203.0.113.10,36,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260901-laiterie,DKIM valide
demo-yahoo-20260901-laiterie,laiterie.example,203.0.113.11,38,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260901-laiterie,DKIM valide
demo-yahoo-20260901-laiterie,laiterie.example,203.0.113.12,43,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260901-laiterie,DKIM valide
demo-yahoo-20260901-laiterie,laiterie.example,203.0.113.13,35,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,yahoo|demo-yahoo-20260901-laiterie,DKIM valide
demo-mimecast-20260901-laiterie,laiterie.example,203.0.113.10,44,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260901-laiterie,DKIM valide
demo-mimecast-20260901-laiterie,laiterie.example,203.0.113.11,38,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260901-laiterie,DKIM valide
demo-mimecast-20260901-laiterie,laiterie.example,203.0.113.12,42,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260901-laiterie,DKIM valide
demo-mimecast-20260901-laiterie,laiterie.example,203.0.113.13,25,none,pass,pass,laiterie.example,laiterie.example,laiterie.example,pass,laiterie.example,pass,mimecast|demo-mimecast-20260901-laiterie,DKIM valide
demo-mimecast-20260901-laiterie,laiterie.example,192.0.2.80,4,reject,fail,fail,laiterie.example,laiterie.example,laiterie.example,fail,laiterie.example,fail,mimecast|demo-mimecast-20260901-laiterie,DKIM cassé
demo-amazonses-20260901-laiterie,laiterie.example,203.0.113.10,19,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260901-laiterie,DKIM non renseigné
demo-amazonses-20260901-laiterie,laiterie.example,203.0.113.11,22,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260901-laiterie,DKIM non renseigné
demo-amazonses-20260901-laiterie,laiterie.example,203.0.113.12,19,none,pass,pass,laiterie.example,laiterie.example,,,laiterie.example,pass,amazon-ses|demo-amazonses-20260901-laiterie,DKIM non renseigné
